paper_id,title,year,eigenvector,cluster_id
W3047405387,An Efficient LSTM Network for Emotion Recognition From Multichannel EEG Signals,2020,0.0157939239106361,15
W4394928596,EMPT: a sparsity Transformer for EEG-based motor imagery recognition,2024,0.014722989987648262,15
W4397030809,EEG-based emotion recognition systems; comprehensive study,2024,0.014355541233268203,15
W4205466227,Gated Transformer for Decoding Human Brain EEG Signals,2021,0.013808920230748336,15
W4385299413,A Temporal Dependency Learning CNN With Attention Mechanism for MI-EEG Decoding,2023,0.013294496551109007,15
W4385819691,Hierarchical Transformer for Motor Imagery-Based Brain Computer Interface,2023,0.013261034753937456,15
W4308948096,Bi-hemisphere asymmetric attention network: recognizing emotion from EEG signals based on the transformer,2022,0.013135178037774664,15
W3000231660,Motor Imagery Classification via Temporal Attention Cues of Graph Embedded EEG Signals,2020,0.013097652933440446,15
W3129064953,EEGFuseNet: Hybrid Unsupervised Deep Feature Characterization and Fusion for High-Dimensional EEG With an Application to Emotion Recognition,2021,0.013054770272053234,15
W4316655758,Temporal relative transformer encoding cooperating with channel attention for EEG emotion analysis,2023,0.012505264054800534,15
W4380767724,Classification of EEG signals using Transformer based deep learning and ensemble models,2023,0.01185829230465868,15
W4386441900,Self-supervised group meiosis contrastive learning for EEG-based emotion recognition,2023,0.010832516844343398,15
W4319069149,A Domain Generative Graph Network for EEG-Based Emotion Recognition,2023,0.010002621700541527,15
W4406776025,MI‐Mamba: A hybrid motor imagery electroencephalograph classification model with Mamba's global scanning,2025,0.009992120377824869,15
W4220866631,EEG Based Emotion Recognition: A Tutorial and Review,2022,0.00955197814811452,15
W3013850939,On Minimum Discrepancy Estimation for Deep Domain Adaptation,2020,0.00894735754553849,15
W2918598256,Comprehensive evaluation of deep learning architectures for prediction of DNA/RNA sequence binding specificities,2019,0.008861428839886823,15
W4387967962,ASTDF-Net: Attention-Based Spatial-Temporal Dual-Stream Fusion Network for EEG-Based Emotion Recognition,2023,0.008760622349146313,15
W4319786843,EEG emotion recognition based on the attention mechanism and pre-trained convolution capsule network,2023,0.007782824855109973,15
W2967476362,AT-LSTM: An Attention-based LSTM Model for Financial Time Series Prediction,2019,0.007385698095963394,15
W4297939181,PARSE: Pairwise Alignment of Representations in Semi-Supervised EEG Learning for Emotion Recognition,2022,0.00706362308199097,15
W4379141350,A multi-head residual connection GCN for EEG emotion recognition,2023,0.006773399391585558,15
W4388574325,Hierarchical multimodal-fusion of physiological signals for emotion recognition with scenario adaption and contrastive alignment,2023,0.006420097898940951,15
W4389897635,A Graph Neural Network for EEG-Based Emotion Recognition With Contrastive Learning and Generative Adversarial Neural Network Data Augmentation,2023,0.006405308747581718,15
W4409605207,LGDAAN-Nets: A Local and Global Domain Adversarial Attention Neural Networks for EEG Emotion Recognition,2025,0.006405016062913374,15
W2962951526,Deep learning with convolutional neural networks for decoding and visualization of EEG pathology,2017,0.006358264196307988,15
W4406239299,Cross-subject emotion recognition with contrastive learning based on EEG signal correlations,2025,0.006099111588485744,15
W3000232078,EEG-based emotion recognition using simple recurrent units network and ensemble learning,2020,0.005910987881253554,15
W3118441062,FLDNet: Frame-Level Distilling Neural Network for EEG Emotion Recognition,2021,0.005810249115602363,15
W3199638068,Contrastive Learning of Subject-Invariant EEG Representations for Cross-Subject Emotion Recognition,2022,0.0058077675249898235,15
W4319999789,EEG-Based Emotion Recognition for Hearing Impaired and Normal Individuals With Residual Feature Pyramids Network Based on Time–Frequency–Spatial Features,2023,0.005631006877829582,15
W3086573485,An Attention-based Bi-LSTM Method for Visual Object Classification via EEG,2020,0.005619516014052885,15
W3217034758,A novel ensemble learning method using multiple objective particle swarm optimization for subject-independent EEG-based emotion recognition,2021,0.005532205976293514,15
W4318815957,EEG emotion recognition using improved graph neural network with channel selection,2023,0.005367450383302923,15
W4320882934,A mutli-scale spatial-temporal convolutional neural network with contrastive learning for motor imagery EEG classification,2023,0.005351751273101628,15
W3165055457,EEG based emotion detection using fourth order spectral moment and deep learning,2021,0.005151388131794469,15
W3159301005,Comparing Recognition Performance and Robustness of Multimodal Deep Learning Models for Multimodal Emotion Recognition,2022,0.005143847050146697,15
W4390884206,A study on the combination of functional connection features and Riemannian manifold in EEG emotion recognition,2024,0.005015943166341987,15
W4392662567,Emotion Classification Based on Transformer and CNN for EEG Spatial–Temporal Feature Learning,2024,0.004960581665248752,15
W2969288811,A Hierarchical Bidirectional GRU Model With Attention for EEG-Based Emotion Classification,2019,0.004936694988959961,15
W3047208690,Deep Representation-Based Domain Adaptation for Nonstationary EEG Classification,2020,0.00492848966599793,15
W4387068017,Unsupervised Time-Aware Sampling Network with Deep Reinforcement Learning for EEG-Based Emotion Recognition,2023,0.004882476642402587,15
W4385304038,A systematic literature review of emotion recognition using EEG signals,2023,0.004761346090529688,15
W4407573422,CCSUMSP: A cross-subject Chinese speech decoding framework with unified topology and multi-modal semantic pre-training,2025,0.004720755276024872,15
W4200545967,Unsupervised seizure identification on EEG,2021,0.004720755276024872,15
W4408253414,Improving cross-session motor imagery decoding performance with data augmentation and domain adaptation,2025,0.004632425212904368,15
W4312222531,An attention-based hybrid deep learning model for EEG emotion recognition,2022,0.004332815271817327,15
W4391918082,Spatio-Temporal Image-Based Encoded Atlases for EEG Emotion Recognition,2024,0.0036046093947674335,15
W4285247923,A Feature-Fused Convolutional Neural Network for Emotion Recognition From Multichannel EEG Signals,2022,0.003477794389394659,15
W4322495262,Deep learning-based EEG emotion recognition: Current trends and future perspectives,2023,0.0034738583333551254,15
W3133817364,A novel transferability attention neural network model for EEG emotion recognition,2021,0.0034022182677730566,15
W3183340146,MS-MDA: Multisource Marginal Distribution Adaptation for Cross-Subject and Cross-Session EEG Emotion Recognition,2021,0.0033737729281681406,15
W4292730600,EEG-based affective state recognition from human brain signals by using Hjorth-activity,2022,0.0031561453535183734,15
W4321021683,Emotion Recognition System Based on Two-Level Ensemble of Deep-Convolutional Neural Network Models,2023,0.0030341032110769457,15
W3175707965,Leveraging spatial-temporal convolutional features for EEG-based emotion recognition,2021,0.0030341032110769457,15
W4388915394,Multi-view domain-adaptive representation learning for EEG-based emotion recognition,2023,0.0028069522938483217,15
W4392125748,EEG-Based Multimodal Emotion Recognition: A Machine Learning Perspective,2024,0.00277287141287347,15
W4386608629,EEG-based emotion recognition using a temporal-difference minimizing neural network,2023,0.0027526306224071686,15
W4406154107,Multimodal emotion recognition by fusing complementary patterns from central to peripheral neurophysiological signals across feature domains,2025,0.0024988337802572254,15
W3211972444,Neural Decoding of EEG Signals with Machine Learning: A Systematic Review,2021,0.0020989209720821632,15
W4392563776,Online multi-hypergraph fusion learning for cross-subject emotion recognition,2024,0.00199122373498397,15
W3217476834,Securing Critical Infrastructures: Deep-Learning-Based Threat Detection in IIoT,2021,0.0019692538616781327,15
W4381785707,PR-PL: A Novel Prototypical Representation Based Pairwise Learning Framework for Emotion Recognition Using EEG Signals,2023,0.0019528228298637154,15
W4406332783,An adaptive matrix-based evolutionary computation framework for EEG feature selection,2025,0.0019355027514696436,15
W4379383032,MBGA-Net: A multi-branch graph adaptive network for individualized motor imagery EEG classification,2023,0.0019289678943587589,15
W4393138713,Exploring non-Euclidean relationships in EEG emotion recognition: A dynamic graph attention network,2024,0.0016718296452164915,15
W4317795306,Automatic Eyeblink and Muscular Artifact Detection and Removal From EEG Signals Using k-Nearest Neighbor Classifier and Long Short-Term Memory Networks,2023,0.001206079906514293,15
W3156795013,An integrated deep learning model for motor intention recognition of multi-class EEG Signals in upper limb amputees,2021,0.001206079906514293,15
W4392814656,Emotion recognition based on microstate analysis from temporal and spatial patterns of electroencephalogram,2024,0.001206079906514293,15
W4220758785,EEG-based emotion charting for Parkinson's disease patients using Convolutional Recurrent Neural Networks and cross dataset learning,2022,0.001014028828145288,15
W4318833227,Improved Domain Adaptation Network Based on Wasserstein Distance for Motor Imagery EEG Classification,2023,0.0007301052853352079,15
W4304086659,A Multi-view Spectral-Spatial-Temporal Masked Autoencoder for Decoding Emotions with Self-supervised Learning,2022,0.0006689921164397754,15
W4361240576,On the effects of data normalization for domain adaptation on EEG data,2023,0.0006377088730272555,15
W3152585042,"A new hybrid model based on secondary decomposition, reinforcement learning and SRU network for wind turbine gearbox oil temperature forecasting",2021,0.00045138394686252195,15
W3137322316,Data Augmentation: Using Channel-Level Recombination to Improve Classification Performance for Motor Imagery EEG,2021,0.0003537483781311438,15
W4327750468,IDS-INT: Intrusion detection system using transformer-based transfer learning for imbalanced network traffic,2023,0.00015037919182301536,15
W4308485707,Spatial graph convolutional neural network via structured subdomain adaptation and domain adversarial learning for bearing fault diagnosis,2022,4.8697705669334495e-05,15
