id,title,year,pagerank,cluster
W2884822772,Unified Perceptual Parsing for Scene Understanding,2018,0.0010269737775808398,0
W3033210410,Visual Transformers: Token-based Image Representation and Processing for Computer Vision,2020,0.0010259975575694134,0
W2799213142,DenseASPP for Semantic Segmentation in Street Scenes,2018,0.0010227979053465436,0
W2998108143,Axial Attention in Multidimensional Transformers,2019,0.001012998578984643,0
W3127751679,TransUNet: Transformers Make Strong Encoders for Medical Image Segmentation,2021,0.0009959873071628922,0
W2895281799,Unsupervised Domain Adaptation for Semantic Segmentation via Class-Balanced Self-training,2018,0.0009935312056880128,0
W2962949934,Recent advances in convolutional neural networks,2017,0.000992039948369525,0
W3097065222,Axial-DeepLab: Stand-Alone Axial-Attention for Panoptic Segmentation,2020,0.0009888363301540923,0
W2739759330,Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes,2017,0.0009804013730736543,0
W2962676885,End-to-End Instance Segmentation with Recurrent Attention,2017,0.0009757403348771848,0
W3119786062,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,2021,0.0009485608404128644,0
W3171125843,Pre-Trained Image Processing Transformer,2021,0.0009339158046329888,0
W2963107255,Learning to Adapt Structured Output Space for Semantic Segmentation,2018,0.0009300378798590787,0
W4214493665,CvT: Introducing Convolutions to Vision Transformers,2021,0.0009034132557459716,0
W2928165649,Res2Net: A New Multi-Scale Backbone Architecture,2019,0.0008947090334857356,0
W2949341804,Semantic Understanding of Scenes through the ADE20K Dataset,2016,0.000891029398364738,0
W2922509574,Selective Kernel Networks,2019,0.0008874803686555434,0
W2963455537,Proposal-Free Network for Instance-Level Object Segmentation,2017,0.0008864755500257845,0
W2963995737,Beyond RGB: Very high resolution urban remote sensing with multimodal deep networks,2017,0.0008774466311114718,0
W2950541952,Decoupled Weight Decay Regularization,2017,0.0008597833068709018,0
W2557889580,Deep Watershed Transform for Instance Segmentation,2017,0.000851175243481439,0
W2937843571,Attention Augmented Convolutional Networks,2019,0.0008399467367638247,0
W2888358068,Attention gated networks: Learning to leverage salient regions in medical images,2019,0.0008344250693149222,0
W2991391304,Rethinking ImageNet Pre-Training,2019,0.0008244249941005255,0
W2964105113,Multi-context Attention for Human Pose Estimation,2017,0.0008196980812297573,0
W2999219213,Panoptic Segmentation,2019,0.0008184774790520891,0
W2964444661,NAS-FPN: Learning Scalable Feature Pyramid Architecture for Object Detection,2019,0.0008135803244569152,0
W2787091153,Encoder-Decoder with Atrous Separable Convolution for Semantic Image Segmentation,2018,0.0008093650511346769,0
W4206706211,Transformers in Vision: A Survey,2022,0.0008032517819775736,0
W3035422918,Quantifying Attention Flow in Transformers,2020,0.0008006805113523288,0
W2736941579,Learning Transferable Architectures for Scalable Image Recognition,2017,0.0007994223177190814,0
W3034552520,ECA-Net: Efficient Channel Attention for Deep Convolutional Neural Networks,2020,0.0007934529986307905,0
W2963787388,IFCNN: A general image fusion framework based on convolutional neural network,2019,0.0007829922176934111,0
W3035022492,Learning Texture Transformer Network for Image Super-Resolution,2020,0.0007776827200780197,0
W2963155035,A Closer Look at Spatiotemporal Convolutions for Action Recognition,2018,0.0007764993474181569,0
W2781228439,The Mapillary Vistas Dataset for Semantic Understanding of Street Scenes,2017,0.0007538177327503393,0
W2754051771,LSTM Fully Convolutional Networks for Time Series Classification,2017,0.0007518475319580525,0
W2963584620,StairNet: Top-Down Semantic Aggregation for Accurate One Shot Detection,2018,0.000749375476094671,0
W2798836702,Dynamic Few-Shot Visual Learning Without Forgetting,2018,0.0007415104047159179,0
W3133696297,Transformer in Transformer,2021,0.0007370552749568471,0
W2963563276,Video Action Transformer Network,2019,0.0007254570073982988,0
W3003720578,Region Attention Networks for Pose and Occlusion Robust Facial Expression Recognition,2020,0.0007052302962757942,0
W2963948108,Zoom Better to See Clearer: Human and Object Parsing with Hierarchical Auto-Zoom Net,2016,0.0006851565688140663,0
W2798791840,Context Contrasted Feature and Gated Multi-scale Aggregation for Scene Segmentation,2018,0.0006843710996142019,0
W3122239467,Deformable DETR: Deformable Transformers for End-to-End Object Detection,2020,0.0006808971555979986,0
W2964217532,ICNet for Real-Time Semantic Segmentation on High-Resolution Images,2018,0.0006772201456693592,0
W2963685207,PiCANet: Learning Pixel-Wise Contextual Attention for Saliency Detection,2018,0.0006746052938084599,0
W2952865063,"DeepLab: Semantic Image Segmentation with Deep Convolutional Nets, Atrous Convolution, and Fully Connected CRFs",2016,0.0006735837907236197,0
W2963078860,Low-Shot Visual Recognition by Shrinking and Hallucinating Features,2017,0.0006665967991905594,0
W2799166040,Learning a Discriminative Feature Network for Semantic Segmentation,2018,0.0006589986155228991,0
W3151130473,CrossViT: Cross-Attention Multi-Scale Vision Transformer for Image Classification,2021,0.0006580309567920092,0
W2942829333,Vibration‐based structural state identification by a 1‐dimensional convolutional neural network,2019,0.0006557911995785701,0
W2996290406,UNet++: Redesigning Skip Connections to Exploit Multiscale Features in Image Segmentation,2019,0.0006548725037749077,0
W2954930822,Second-Order Attention Network for Single Image Super-Resolution,2019,0.0006530843364167606,0
W3030520226,End-to-End Object Detection with Transformers,2020,0.0006503069643231464,0
W2604231069,End-to-End Learning of Geometry and Context for Deep Stereo Regression,2017,0.0006399225130307324,0
W2989676862,Cascade R-CNN: High Quality Object Detection and Instance Segmentation,2019,0.0006395754871193124,0
W3207918547,SwinIR: Image Restoration Using Swin Transformer,2021,0.000637146005879835,0
W3099319035,Albumentations: Fast and Flexible Image Augmentations,2020,0.0006363645106943804,0
W3040304705,CCNet: Criss-Cross Attention for Semantic Segmentation,2020,0.0006350770523904402,0
W2886335102,CornerNet: Detecting Objects as Paired Keypoints,2019,0.0006256078631904507,0
W2963849369,Hybrid Task Cascade for Instance Segmentation,2019,0.0006123451203312531,0
W2990503944,SlowFast Networks for Video Recognition,2019,0.000603501537721292,0
W2622826443,Deep Convolutional Neural Networks for Image Classification: A Comprehensive Review,2017,0.0006002182973460905,0
W2963855133,Bag of Tricks for Image Classification with Convolutional Neural Networks,2019,0.0005968514281509283,0
W3140854437,"Review of deep learning: concepts, CNN architectures, challenges, applications, future directions",2021,0.0005945031060311977,0
W2963815618,ExFuse: Enhancing Feature Fusion for Semantic Segmentation,2018,0.000592245637754952,0
W2964251418,Video Frame Interpolation via Adaptive Separable Convolution,2017,0.0005780763173960056,0
W2963677766,Multi-task Learning Using Uncertainty to Weigh Losses for Scene Geometry and Semantics,2018,0.0005676325932722968,0
W2798791651,Progressive Attention Guided Recurrent Network for Salient Object Detection,2018,0.0005477737566282779,0
W2799074129,A Bi-Directional Message Passing Model for Salient Object Detection,2018,0.0005371396073621443,0
W2767302379,Deep visual tracking: Review and experimental comparison,2017,0.0005370917391764923,0
W2773706593,Efficient Architecture Search by Network Transformation,2018,0.0005366458462200289,0
W2891033863,LaSOT: A High-Quality Benchmark for Large-Scale Single Object Tracking,2019,0.0005338801571601921,0
W2314470091,"Convolutional networks for fast, energy-efficient neuromorphic computing",2016,0.0005278458837576622,0
W3171516518,End-to-End Video Instance Segmentation with Transformers,2021,0.0005222460182124025,0
W2798825526,"Detect Globally, Refine Locally: A Novel Approach to Saliency Detection",2018,0.0005105079185368645,0
W2963073217,ADVENT: Adversarial Entropy Minimization for Domain Adaptation in Semantic Segmentation,2019,0.0005031015982604946,0
W2987761193,An Empirical Study of Spatial Attention Mechanisms in Deep Networks,2019,0.0004995743063035729,0
W3109301572,Object-Contextual Representations for Semantic Segmentation,2020,0.0004975417900166191,0
W2375583958,Chained Predictions Using Convolutional Neural Networks,2016,0.0004960070806336493,0
W3175515048,PVT v2: Improved baselines with Pyramid Vision Transformer,2022,0.000493955902945063,0
W2961348656,BASNet: Boundary-Aware Salient Object Detection,2019,0.0004865801826105533,0
W2962851801,Learning Efficient Convolutional Networks through Network Slimming,2017,0.0004858550018817734,0
W3168997536,"A Survey of Convolutional Neural Networks: Analysis, Applications, and Prospects",2021,0.00048428363132030095,0
W2965669158,EDVR: Video Restoration With Enhanced Deformable Convolutional Networks,2019,0.0004817039326469693,0
W2899607431,M2Det: A Single-Shot Object Detector Based on Multi-Level Feature Pyramid Network,2019,0.00048025212016404383,0
W2884367402,Object Detection With Deep Learning: A Review,2019,0.00047857907799362374,0
W2795889831,Learning from Synthetic Data: Addressing Domain Shift for Semantic Segmentation,2018,0.000476794833794156,0
W4312443924,A ConvNet for the 2020s,2022,0.0004749038839973418,0
W3100321043,A survey of the recent architectures of deep convolutional neural networks,2020,0.00047487400038733374,0
W3027763298,Inf-Net: Automatic COVID-19 Lung Infection Segmentation From CT Images,2020,0.0004698655823940882,0
W2795061970,A Guide to Convolutional Neural Networks for Computer Vision,2018,0.0004684253615566468,0
W2891248708,Fully Convolutional Siamese Networks for Change Detection,2018,0.00046757580062442035,0
W3162351260,Automatic detection of coronavirus disease (COVID-19) using X-ray images and deep convolutional neural networks,2021,0.0004659328939476837,0
W3214821343,SpectralFormer: Rethinking Hyperspectral Image Classification With Transformers,2021,0.0004641993325548431,0
W2990984982,EGNet: Edge Guidance Network for Salient Object Detection,2019,0.0004598517542039777,0
W2939217524,A Simple Pooling-Based Design for Real-Time Salient Object Detection,2019,0.0004595992680097799,0
W4213019189,A Survey on Vision Transformer,2022,0.00045880923806243697,0
W2964221239,Cascaded Pyramid Network for Multi-person Pose Estimation,2018,0.0004585681209906067,0
W3016719260,ResNeSt: Split-Attention Networks,2022,0.000457686403453365,0
W2963481481,Fully Convolutional Adaptation Networks for Semantic Segmentation,2018,0.00045482708714530853,0
W2807746031,R³Net: Recurrent Residual Refinement Network for Saliency Detection,2018,0.00045254140118545437,0
W2963070905,Meta-Learning With Differentiable Convex Optimization,2019,0.0004521558945972373,0
W2963498646,"UberNet: Training a Universal Convolutional Neural Network for Low-, Mid-, and High-Level Vision Using Diverse Datasets and Limited Memory",2017,0.0004518181913709579,0
W2898200825,GOT-10k: A Large High-Diversity Benchmark for Generic Object Tracking in the Wild,2019,0.0004495007244212292,0
W2963319519,Graph-Based Global Reasoning Networks,2019,0.00044341234138708653,0
W3177052299,Coordinate Attention for Efficient Mobile Network Design,2021,0.00044276079101846085,0
W3168649818,MaX-DeepLab: End-to-End Panoptic Segmentation with Mask Transformers,2021,0.0004411132844085162,0
W4214612132,ViViT: A Video Vision Transformer,2021,0.000438313719342921,0
W4212875960,UNETR: Transformers for 3D Medical Image Segmentation,2022,0.0004315062075757698,0
W3157506437,MLP-Mixer: An all-MLP Architecture for Vision,2021,0.00043060395216352055,0
W2765793020,Grad-CAM++: Generalized Gradient-Based Visual Explanations for Deep Convolutional Networks,2018,0.00042975898531566345,0
W2963418739,ESPNet: Efficient Spatial Pyramid of Dilated Convolutions for Semantic Segmentation,2018,0.00042942016380267777,0
W2962854645,FCN-rLSTM: Deep Spatio-Temporal Neural Networks for Vehicle Counting in City Cameras,2017,0.0004270568950245752,0
W3035414587,GhostNet: More Features From Cheap Operations,2020,0.0004270313116635362,0
W3129603602,LambdaNetworks: Modeling Long-Range Interactions Without Attention,2021,0.0004247247144627922,0
W3092344722,PraNet: Parallel Reverse Attention Network for Polyp Segmentation,2020,0.0004239463294695186,0
W2981899103,Asymmetric Non-Local Neural Networks for Semantic Segmentation,2019,0.0004234947294105632,0
W3128592650,Vision Transformers for Remote Sensing Image Classification,2021,0.00042209785863756363,0
W2988916019,Deep Learning for Generic Object Detection: A Survey,2019,0.0004219979552418151,0
W2888728082,Deep Feature Pyramid Reconfiguration for Object Detection,2018,0.00041966112581759115,0
W3172752666,Sparse R-CNN: End-to-End Object Detection with Learnable Proposals,2021,0.00041842946668146745,0
W2770804203,Temporal Relational Reasoning in Videos,2018,0.0004126474143381555,0
W2963811535,Attention Branch Network: Learning of Attention Mechanism for Visual Explanation,2019,0.000411613331681276,0
W2964115968,Domain Adaptive Faster R-CNN for Object Detection in the Wild,2018,0.00041081498920739337,0
W2963534981,SiamRPN++: Evolution of Siamese Visual Tracking With Very Deep Networks,2019,0.00040844694327892364,0
W2962721361,Libra R-CNN: Towards Balanced Learning for Object Detection,2019,0.00040553982122754556,0
W2780664485,Scale-Adaptive Convolutions for Scene Parsing,2017,0.0004045814125000441,0
W4214614183,Multiscale Vision Transformers,2021,0.000401590729492505,0
W3042011474,CSPNet: A New Backbone that can Enhance Learning Capability of CNN,2020,0.0004012806053570185,0
W3001197829,FixMatch: Simplifying Semi-Supervised Learning with Consistency and Confidence,2020,0.0004012636097965402,0
W2963865469,DCAN: Dual Channel-Wise Alignment Networks for Unsupervised Scene Adaptation,2018,0.00040051968530583194,0
W4214634256,Going deeper with Image Transformers,2021,0.0003992738696299407,0
W2963112696,Cascaded Partial Decoder for Fast and Accurate Salient Object Detection,2019,0.00039822301822579735,0
W4214588794,LeViT: a Vision Transformer in ConvNet’s Clothing for Faster Inference,2021,0.0003973863820555064,0
W2963407932,Looking for the Devil in the Details: Learning Trilinear Attention Sampling Network for Fine-Grained Image Recognition,2019,0.0003913284796048751,0
W2962898354,CosFace: Large Margin Cosine Loss for Deep Face Recognition,2018,0.0003874634434062055,0
W2778539913,Semantic labeling in very high resolution images via a self-cascaded convolutional neural network,2017,0.0003868406606710366,0
W2982763192,Free-Form Image Inpainting With Gated Convolution,2019,0.00037970851383882525,0
W3027225766,A Spatial-Temporal Attention-Based Method and a New Dataset for Remote Sensing Image Change Detection,2020,0.00037888001079045117,0
W3132455321,Image Segmentation Using Deep Learning: A Survey,2021,0.0003784358662700663,0
W2748021867,Semantic Foggy Scene Understanding with Synthetic Data,2018,0.00037779078239478825,0
W2799597343,DRINet for Medical Image Segmentation,2018,0.0003756982726523336,0
W2805163084,Non-Local Recurrent Network for Image Restoration,2018,0.00037408583831378815,0
W4214893857,Segmenter: Transformer for Semantic Segmentation,2021,0.00037043520641424134,0
W2988452521,Scale-Aware Trident Networks for Object Detection,2019,0.0003700522708258855,0
W3130071011,Do We Really Need Explicit Position Encodings for Vision Transformers,2021,0.0003677685805757237,0
W2964157791,Large-Scale Image Retrieval with Attentive Deep Local Features,2017,0.0003657206246183393,0
W2895340898,Pyramid Dilated Deeper ConvLSTM for Video Salient Object Detection,2018,0.0003632355466668634,0
W3015788359,UNet 3+: A Full-Scale Connected UNet for Medical Image Segmentation,2020,0.0003609774820540229,0
W3126721948,Is Space-Time Attention All You Need for Video Understanding?,2021,0.00035924524969451686,0
W3165924482,UP-DETR: Unsupervised Pre-training for Object Detection with Transformers,2021,0.0003588554880265267,0
W2952787292,Structured Knowledge Distillation for Semantic Segmentation,2019,0.00035872884779498287,0
W2554302513,Designing Energy-Efficient Convolutional Neural Networks Using Energy-Aware Pruning,2017,0.0003583154419047984,0
W2963299996,Feature Selective Anchor-Free Module for Single-Shot Object Detection,2019,0.0003548562313517527,0
W2729018917,A survey of recent advances in CNN-based single image crowd counting and density estimation,2017,0.0003535118494716213,0
W4312812783,Uformer: A General U-Shaped Transformer for Image Restoration,2022,0.00035236173703991536,0
W2963559058,Neural Aggregation Network for Video Face Recognition,2017,0.00034889394033329644,0
W3011768656,DDcGAN: A Dual-Discriminator Conditional Generative Adversarial Network for Multi-Resolution Image Fusion,2020,0.0003472339068679717,0
W2885311373,Neural Architecture Search: A Survey,2018,0.0003469645783249091,0
W2579152745,Finding Tiny Faces,2017,0.0003452609926395105,0
W2964209782,CSRNet: Dilated Convolutional Neural Networks for Understanding the Highly Congested Scenes,2018,0.00034418498500523995,0
W2793268137,Fully Convolutional Networks for Semantic Segmentation of Very High Resolution Remotely Sensed Images Combined With DSM,2018,0.00034379895165996993,0
W3137278571,ConViT: improving vision transformers with soft convolutional inductive biases*,2022,0.0003433082731062865,0
W2963619659,Pyramid Stereo Matching Network,2018,0.0003429665712187809,0
W3203480968,Medical Transformer: Gated Axial-Attention for Medical Image Segmentation,2021,0.00034290500966015046,0
W2914570111,f-AnoGAN: Fast unsupervised anomaly detection with generative adversarial networks,2019,0.00034284321575312127,0
W3118660027,Classification of Remote Sensing Images Using EfficientNet-B3 CNN Model With Attention,2021,0.0003425190004150831,0
W2948500402,Salient Object Detection With Pyramid Attention and Salient Edges,2019,0.0003411348590284076,0
W2950557962,Attention-Based Dropout Layer for Weakly Supervised Object Localization,2019,0.00033951079522140203,0
W2990032492,SPGNet: Semantic Prediction Guidance for Scene Parsing,2019,0.000339249395702486,0
W2964018834,Spatiotemporal Modeling for Crowd Counting in Videos,2017,0.0003385770737882963,0
W3035680157,Semi-Supervised Semantic Segmentation With Cross-Consistency Training,2020,0.00033533545339113483,0
W4225672218,Restormer: Efficient Transformer for High-Resolution Image Restoration,2022,0.0003352447702746853,0
W2200374509,Recent Advances in Convolutional Neural Networks,2015,0.0003327130659690531,0
W2884068670,Recurrent Squeeze-and-Excitation Context Aggregation Net for Single Image Deraining,2018,0.00033044775203986277,0
W4313007769,CSWin Transformer: A General Vision Transformer Backbone with Cross-Shaped Windows,2022,0.00032979799371786955,0
W4214636423,Rethinking Spatial Dimensions of Vision Transformers,2021,0.0003264960132302441,0
W2884821113,Very Deep Convolutional Neural Networks for Complex Land Cover Mapping Using Multispectral Remote Sensing Imagery,2018,0.0003229497560318957,0
W2795340004,A novel wavelet sequence based on deep bidirectional LSTM network model for ECG signal classification,2018,0.0003214027272900102,0
W2750432752,Mimicking Very Efficient Network for Object Detection,2017,0.0003207056106089153,0
W2963046541,3D MRI Brain Tumor Segmentation Using Autoencoder Regularization,2019,0.0003201287381510213,0
W3179869055,Scaling Local Self-Attention for Parameter Efficient Visual Backbones,2021,0.00031989281456517557,0
W2963876278,DensePose: Dense Human Pose Estimation in the Wild,2018,0.00031817746945713414,0
W2895251968,Contour Knowledge Transfer for Salient Object Detection,2018,0.0003178756805080433,0
W3139049060,Conditional Positional Encodings for Vision Transformers,2021,0.00031744558581515026,0
W2965391153,Adaptive Pyramid Context Network for Semantic Segmentation,2019,0.0003161907427206174,0
W2963839617,VGGFace2: A Dataset for Recognising Faces across Pose and Age,2018,0.00031407471303234336,0
W2998249728,FFA-Net: Feature Fusion Attention Network for Single Image Dehazing,2020,0.00031294093185585685,0
W2979458572,D2-Net: A Trainable CNN for Joint Description and Detection of Local Features,2019,0.0003115272432069186,0
W3160284783,Swin-Unet: Unet-like Pure Transformer for Medical Image Segmentation,2021,0.00031066789397775216,0
W2604998962,More is Less: A More Complicated Network with Less Inference Complexity,2017,0.0003101979517294355,0
W2988396473,Drop an Octave: Reducing Spatial Redundancy in Convolutional Neural Networks With Octave Convolution,2019,0.0003100595975755805,0
W2963743287,Conversion of artificial recurrent neural networks to spiking neural networks for low-power neuromorphic hardware,2016,0.00030920099166346004,0
W2894878591,Parallel Feature Pyramid Network for Object Detection,2018,0.0003074077363874227,0
W2912435603,Progressive Image Deraining Networks: A Better and Simpler Baseline,2019,0.00030668124833474806,0
W3146366485,A review on the attention mechanism of deep learning,2021,0.00030526332978314725,0
W2968917279,On the Variance of the Adaptive Learning Rate and Beyond,2019,0.0003047317381517151,0
W2990007814,GridDehazeNet: Attention-Based Multi-Scale Network for Image Dehazing,2019,0.0003038441664527675,0
W3167976421,RepVGG: Making VGG-style ConvNets Great Again,2021,0.0003035711076525162,0
W2898381489,Capsule Networks for Hyperspectral Image Classification,2018,0.00030307989018208906,0
W3021941048,CNN Explainer: Learning Convolutional Neural Networks with Interactive Visualization,2020,0.00030261814560825196,0
W2963488291,Deep Ordinal Regression Network for Monocular Depth Estimation,2018,0.00030185737021905094,0
W3107634219,Disentangled Non-local Neural Networks,2020,0.00030118465511949714,0
W2998449272,"F³Net: Fusion, Feedback and Focus for Salient Object Detection",2020,0.0003011573225080243,0
W3122412340,Exploring Cross-Image Pixel Contrast for Semantic Segmentation,2021,0.00030106787633151497,0
W2750784772,Learning efficient object detection models with knowledge distillation,2017,0.0003003919407522468,0
W3204255739,CoTr: Efficiently Bridging CNN and Transformer for 3D Medical Image Segmentation,2021,0.0003002627189534177,0
W3009942016,DASNet: Dual Attentive Fully Convolutional Siamese Networks for Change Detection in High-Resolution Satellite Images,2020,0.0002997271919284079,0
W3109319753,Pre-Trained Image Processing Transformer,2020,0.00029940026526022504,0
W2991062542,Adaptive Context Network for Scene Parsing,2019,0.00029902314559722323,0
W3034930876,Self-Supervised Equivariant Attention Mechanism for Weakly Supervised Semantic Segmentation,2020,0.00029860088224024033,0
W2889965839,MetaReg: towards domain generalization using meta-regularization,2018,0.00029834955024724463,0
W2969893028,Taking a Closer Look at Domain Shift: Category-Level Adversaries for Semantics Consistent Domain Adaptation,2019,0.0002982102120982946,0
W2980189057,FickleNet: Weakly and Semi-Supervised Semantic Image Segmentation Using Stochastic Inference,2019,0.0002977679353337675,0
W2983902176,Image-based concrete crack detection in tunnels using deep fully convolutional networks,2019,0.00029624423009931415,0
W2957414648,"Rethinking RGB-D Salient Object Detection: Models, Data Sets, and Large-Scale Benchmarks",2020,0.00029605712024353904,0
