id,title,year,pagerank,cluster
W2904818793,Fully Convolutional Speech Recognition,2018,0.0040875577601114845,7
W2963414781,"Exploring architectures, data and units for streaming end-to-end speech recognition with RNN-transducer",2017,0.004082524587381479,7
W2521999726,Advances in all-neural speech recognition,2017,0.0036851000754024007,7
W2526425061,Joint CTC-attention based end-to-end speech recognition using multi-task learning,2017,0.0036802160049994497,7
W2963403664,Towards End-to-End Speech Recognition with Deep Convolutional Neural Networks,2016,0.003670510161800913,7
W2962795401,Learning Individual Styles of Conversational Gesture,2019,0.0036383584080586125,7
W2979476256,vq-wav2vec: Self-Supervised Learning of Discrete Speech Representations,2019,0.003617797656474688,7
W3097777922,Conformer: Convolution-augmented Transformer for Speech Recognition,2020,0.0033806727199378666,7
W2963680395,Learning to Localize Sound Source in Visual Scenes,2018,0.003287588884090655,7
W2892009249,Speech-Transformer: A No-Recurrence Sequence-to-Sequence Model for Speech Recognition,2018,0.0032726800543985916,7
W2995181338,Libri-Light: A Benchmark for ASR with Limited or No Supervision,2020,0.003223334096898539,7
W2996383576,vq-wav2vec: Self-Supervised Learning of Discrete Speech Representations,2020,0.003104908093932778,7
W2808706139,Transfer Learning from Speaker Verification to Multispeaker Text-To-Speech Synthesis,2018,0.0030326023307143896,7
W2962866211,Supervised Speech Separation Based on Deep Learning: An Overview,2018,0.0029530256007422595,7
W3123318516,Looking to listen at the cocktail party: a speaker-independent audio-visual model for speech separation,2018,0.00290918146980231,7
W3103005696,RWTH ASR Systems for LibriSpeech: Hybrid vs Attention,2019,0.0028341688563189365,7
W2885005742,3-D Convolutional Recurrent Neural Networks With Attention Model for Speech Emotion Recognition,2018,0.0028313091811205653,7
W3209059054,HuBERT: Self-Supervised Speech Representation Learning by Masked Prediction of Hidden Units,2021,0.0027949368088554145,7
W2963115079,Objects that Sound,2018,0.002769262577862153,7
W3094550259,PANNs: Large-Scale Pretrained Audio Neural Networks for Audio Pattern Recognition,2020,0.002757794804440223,7
W2982223350,Mockingjay: Unsupervised Speech Representation Learning with Deep Bidirectional Transformer Encoders,2020,0.0027379779292953143,7
W2794209590,Light Gated Recurrent Units for Speech Recognition,2018,0.0025489115132433663,7
W2963303028,Multitask Learning with Low-Level Auxiliary Tasks for Encoder-Decoder Based Speech Recognition,2017,0.002538404250385315,7
W2972818416,A Comparative Study on Transformer vs RNN in Speech Applications,2019,0.0023839992196203336,7
W2973215447,Jasper: An End-to-End Convolutional Neural Acoustic Model,2019,0.0023615859250001054,7
W2903739847,Neural Speech Synthesis with Transformer Network,2019,0.0022755790387442645,7
W3196974791,AST: Audio Spectrogram Transformer,2021,0.002272713014869891,7
W2766219058,Hybrid CTC/Attention Architecture for End-to-End Speech Recognition,2017,0.0022569972313220025,7
W2963240019,An Analysis of Incorporating an External Language Model into a Sequence-to-Sequence Model,2018,0.002249288979930246,7
W2970737019,Speech Emotion Recognition From 3D Log-Mel Spectrograms With Deep Learning Network,2019,0.0021859999857611516,7
W2746457594,Conditional Generative Adversarial Networks for Speech Enhancement and Noise-Robust Speaker Verification,2017,0.002180173914027669,7
W2962770129,Multimodal Speech Emotion Recognition Using Audio and Text,2018,0.0021580764099442306,7
W2941814890,Transformers with convolutional context for ASR,2019,0.0021339860124903005,7
W2949328740,Listen and Translate: A Proof of Concept for End-to-End Speech-to-Text Translation,2016,0.002114930676360237,7
W2962760690,Streaming End-to-end Speech Recognition for Mobile Devices,2019,0.0021134191685087712,7
W2964171275,The Conversation: Deep Audio-Visual Speech Enhancement,2018,0.0020654340969002392,7
W2604184139,Tacotron: A Fully End-to-End Text-To-Speech Synthesis Model.,2017,0.002062763006087092,7
W4289665794,Looking to listen at the cocktail party,2018,0.002046679293417746,7
W2794490148,"Style Tokens: Unsupervised Style Modeling, Control and Transfer in End-to-End Speech Synthesis",2018,0.0020240184694682592,7
W2963827914,Exploring neural transducers for end-to-end speech recognition,2017,0.0020229513126186456,7
W2963081548,Lip Movements Generation at a Glance,2018,0.002011330363842426,7
W3015338123,Parallel Wavegan: A Fast Waveform Generation Model Based on Generative Adversarial Networks with Multi-Resolution Spectrogram,2020,0.002001253289869627,7
W2963290645,Talking Face Generation by Adversarially Disentangled Audio-Visual Representation,2019,0.001995453261390394,7
W3016181583,Unsupervised Pretraining Transfers Well Across Languages,2020,0.0019025448680178607,7
W2963528589,Combining Residual Networks with LSTMs for Lipreading,2017,0.0018978817832029913,7
W3209984917,WavLM: Large-Scale Self-Supervised Pre-Training for Full Stack Speech Processing,2022,0.0018964089102882094,7
W2916979304,The Microsoft 2017 Conversational Speech Recognition System,2018,0.0018666721909842696,7
W2940544976,The Zero Resource Speech Challenge 2019: TTS Without T,2019,0.0018547626275663607,7
W3197580070,SUPERB: Speech Processing Universal PERformance Benchmark,2021,0.0018258999808512724,7
W2963747784,Minimum Word Error Rate Training for Attention-Based Sequence-to-Sequence Models,2018,0.0017799656945902598,7
W2946200149,"FastSpeech: Fast, Robust and Controllable Text to Speech",2019,0.0017618249078701958,7
W3041561163,TERA: Self-Supervised Learning of Transformer Encoder Representation for Speech,2021,0.0017604789802295523,7
W2796992393,Audio-Visual Scene Analysis with Self-Supervised Multisensory Features,2018,0.0017547998991055106,7
W2802023636,A Time-Restricted Self-Attention Layer for ASR,2018,0.0017505718438712928,7
W2963887950,Seeing Voices and Hearing Faces: Cross-Modal Biometric Matching,2018,0.0017021047246796052,7
W2899377381,Almost-unsupervised Speech Recognition with Close-to-zero Resource Based on Phonetic Structures Learned from Very Small Unpaired Speech and Text Data,2018,0.0016952659841289396,7
W2964089206,Self-Attentional Acoustic Models,2018,0.0016589037347157557,7
W3016011332,Generative Pre-Training for Speech with Autoregressive Predictive Coding,2020,0.0016043526137640824,7
W2777302760,Natural TTS Synthesis by Conditioning WaveNet on Mel Spectrogram Predictions,2017,0.0015528528683907345,7
W2605131327,Sequence-to-Sequence Models Can Directly Translate Foreign Speech,2017,0.0015502962634071954,7
W2784665486,"Databases, features and classifiers for speech emotion recognition: a review",2018,0.0015455765162782572,7
W2788357188,Neural Voice Cloning with a Few Samples,2018,0.0015425244231481831,7
W2889374687,An Attention Pooling Based Representation Learning Method for Speech Emotion Recognition,2018,0.0015422384489873029,7
W2890952074,Deep Audio-Visual Speech Recognition,2018,0.0014948736731867551,7
W2988736778,Effectiveness of self-supervised pre-training for speech recognition,2019,0.0014801737645674068,7
W2962935966,"TaSNet: Time-Domain Audio Separation Network for Real-Time, Single-Channel Speech Separation",2018,0.0014605259700084653,7
W2981857663,Transformer-Based Acoustic Modeling for Hybrid Speech Recognition,2020,0.0014563314666992003,7
W2952218014,Conv-TasNet: Surpassing Ideal Time–Frequency Magnitude Masking for Speech Separation,2019,0.001449306354687578,7
W2963779652,Tied Multitask Learning for Neural Speech Translation,2018,0.0014323989811838983,7
W2944294033,Hierarchical Cross-Modal Talking Face Generation With Dynamic Pixel-Wise Loss,2019,0.0014234310277528557,7
W3016010032,Transformer Transducer: A Streamable Speech Recognition Model with Transformer Encoders and RNN-T Loss,2020,0.001418690673005951,7
W2788241093,Audio-Visual Speech Enhancement Using Multimodal Deep Convolutional Neural Networks,2018,0.0014164795747175847,7
W2963382687,On the Choice of Modeling Unit for Sequence-to-Sequence Speech Recognition,2019,0.0014147437236804918,7
W3015213852,Multi-Task Self-Supervised Learning for Robust Speech Recognition,2020,0.0014043824914537857,7
W2735663686,Speaker-Independent Speech Separation With Deep Attractor Network,2018,0.001394891740380421,7
W3167533889,SpeechBrain: A General-Purpose Speech Toolkit,2021,0.001350489560465379,7
W3015265920,Deep Contextualized Acoustic Representations for Semi-Supervised Speech Recognition,2020,0.001347568607066339,7
W4221142137,BEAT: A Large-Scale Semantic and Emotional Multi-modal Dataset for Conversational Gestures Synthesis,2022,0.0013373609834081317,7
W2931364255,Deep Learning for Audio Signal Processing,2019,0.0013025972919230276,7
W2884305338,Phonetic-and-Semantic Embedding of Spoken words with Applications in Spoken Content Retrieval,2018,0.0012934775100357455,7
W4364377334,A Comprehensive Review of Data‐Driven Co‐Speech Gesture Generation,2023,0.0012856878711448236,7
W2964109005,Audio-Visual Event Localization in Unconstrained Videos,2018,0.001271487697379717,7
W2964058413,SDR – Half-baked or Well Done?,2019,0.0012402076359938439,7
W2963362078,A Comparison of Techniques for Language Model Integration in Encoder-Decoder Speech Recognition,2018,0.001235018697247952,7
W3015199127,Dual-Path RNN: Efficient Long Sequence Modeling for Time-Domain Single-Channel Speech Separation,2020,0.0012249848623129733,7
W2963071736,End-to-End Speech Recognition from the Raw Waveform,2018,0.0012180566236082873,7
W3015522062,Self-Training for End-to-End Speech Recognition,2020,0.0012101732565085533,7
W3024869864,"ECAPA-TDNN: Emphasized Channel Attention, Propagation and Aggregation in TDNN Based Speaker Verification",2020,0.001187914702295903,7
W2911291251,Self-attention Networks for Connectionist Temporal Classification in Speech Recognition,2019,0.0011750621613641665,7
W2945700568,,2019,0.0011638040298609011,7
W2963288440,Towards End-to-end Spoken Language Understanding,2018,0.0011374234467044263,7
W2981991061,Improving Transformer-based Speech Recognition Using Unsupervised Pre-training,2019,0.0011250204801041132,7
W3197642003,Emotion Recognition from Speech Using wav2vec 2.0 Embeddings,2021,0.0011143426302704833,7
W3092028330,HiFi-GAN: Generative Adversarial Networks for Efficient and High Fidelity Speech Synthesis,2020,0.0011082175625654468,7
W2972359262,LibriTTS: A Corpus Derived from LibriSpeech for Text-to-Speech,2019,0.001107761115132078,7
W2884797218,"The Fifth 'CHiME' Speech Separation and Recognition Challenge: Dataset, Task and Baselines",2018,0.001100133226587895,7
W2964161387,Leveraging Weakly Supervised Data to Improve End-to-end Speech-to-text Translation,2019,0.0010814051313504762,7
W2729190387,Low Latency Acoustic Modeling Using Temporal Convolution and LSTMs,2017,0.0010799117522467688,7
W4366547453,Visual Captions: Augmenting Verbal Communication with On-the-fly Visuals,2023,0.0010639220352926205,7
W3033411150,FastSpeech 2: Fast and High-Quality End-to-End Text to Speech,2020,0.0010583917274975764,7
W2972630480,Sequence-to-Sequence Speech Recognition with Time-Depth Separable Convolutions,2019,0.0010579737767463604,7
W2888779557,Cold Fusion: Training Seq2Seq Models Together with Language Models,2018,0.0010579302263951144,7
W3003875258,Unsupervised Pre-Training of Bidirectional Speech Encoders via Masked Reconstruction,2020,0.001054272264709515,7
W3098557217,An Overview of Voice Conversion and Its Challenges: From Statistical Modeling to Deep Learning,2020,0.001046001562797533,7
W2939574508,"Look, Listen, and Learn More: Design Choices for Deep Audio Embeddings",2019,0.0010423973941280063,7
W4292945985,The GENEA Challenge 2022: A large evaluation of data-driven co-speech gesture generation,2022,0.0010408828337315338,7
W2889507358,Exploring Spatio-Temporal Representations by Integrating Attention-based Bidirectional-LSTM-RNNs and FCNs for Speech Emotion Recognition,2018,0.0010251007726474776,7
W2962699523,Listening while speaking: Speech chain by deep learning,2017,0.001017498763814394,7
W4284898017,Wav2CLIP: Learning Robust Audio Representations from Clip,2022,0.0010061096646503053,7
W2892620417,Sample Efficient Adaptive Text-to-Speech,2018,0.0010050226653462485,7
W2979894294,Realistic Speech-Driven Facial Animation with GANs,2019,0.0010021742096219498,7
W2969889150,Speech Emotion Recognition Using Deep Learning Techniques: A Review,2019,0.0009980899051085425,7
W3204221554,AI Choreographer: Music Conditioned 3D Dance Generation with AIST++,2021,0.0009950149677353322,7
W3102342027,Learning Robust and Multilingual Speech Representations,2020,0.000988240075761562,7
W3026041220,Improved Noisy Student Training for Automatic Speech Recognition,2020,0.0009880053362582935,7
W3176445421,"Audioclip: Extending Clip to Image, Text and Audio",2022,0.0009759706732373913,7
W3211278025,Recent Advances in End-to-End Automatic Speech Recognition,2022,0.0009753449260028008,7
W3025165719,Conformer: Convolution-augmented Transformer for Speech Recognition,2020,0.0009734808642263208,7
W2886357456,Voices in and of the machine: Source orientation toward mobile virtual assistants,2018,0.0009640451363085136,7
W2888169323,Fast Spectrogram Inversion Using Multi-Head Convolutional Neural Networks,2018,0.000960088078049671,7
W2943845043,Language Modeling with Deep Transformers,2019,0.0009585761319847467,7
W3008039831,Speech emotion recognition with deep convolutional neural networks,2020,0.000945487813312287,7
W4312674262,Learning Hierarchical Cross-Modal Association for Co-Speech Gesture Generation,2022,0.0009440562797941188,7
W3169320628,HuBERT: Self-Supervised Speech Representation Learning by Masked Prediction of Hidden Units,2021,0.0009386574711798329,7
W3148040514,Audio Albert: A Lite Bert for Self-Supervised Learning of Audio Representation,2021,0.0009312506837730141,7
W2972584841,Speech Model Pre-Training for End-to-End Spoken Language Understanding,2019,0.0009280062289778982,7
W3136499730,An Overview of Deep-Learning-Based Audio-Visual Speech Enhancement and Separation,2021,0.0009251039534518056,7
W2963654155,End-to-End Audiovisual Speech Recognition,2018,0.0009200160113651635,7
W2769810959,Parallel WaveNet: Fast High-Fidelity Speech Synthesis,2017,0.0009027816553960919,7
W2608207374,Tacotron: Towards End-to-End Speech Synthesis,2017,0.0008967572750655762,7
W2964309797,Multilingual Speech Recognition with a Single End-to-End Model,2018,0.000885260163587977,7
W2739883972,Joint CTC/attention decoding for end-to-end speech recognition,2017,0.0008817478730464393,7
W2964172053,Pre-training on high-resource speech recognition improves low-resource speech-to-text translation,2019,0.0008682642065181508,7
W2963082324,Visual Speech Enhancement,2018,0.0008655175680838625,7
W2997399314,"Speech emotion recognition: Emotional models, databases, features, preprocessing methods, supporting modalities, and classifiers",2019,0.0008644627130250482,7
W2894164357,From Audio to Semantics: Approaches to End-to-End Spoken Language Understanding,2018,0.0008583057910022973,7
W3022013598,Clustering-Based Speech Emotion Recognition by Incorporating Learned Features and Deep BiLSTM,2020,0.0008560024314061882,7
W3116298410,Self-supervised Learning of Audio-Visual Objects from Video,2020,0.0008476716634757142,7
W4379193822,A review of deep learning techniques for speech processing,2023,0.0008448299171639763,7
W2786835190,Language independent end-to-end architecture for joint language identification and speech recognition,2017,0.0008372810794068011,7
W2981851635,The Sound of Motions,2019,0.0008318733902781437,7
W2973062255,VoiceFilter: Targeted Voice Separation by Speaker-Conditioned Spectrogram Masking,2019,0.0008203873036269173,7
W4372260310,Large-Scale Contrastive Language-Audio Pretraining with Feature Fusion and Keyword-to-Caption Augmentation,2023,0.000819731879877042,7
W4312719027,SEEG: Semantic Energized Co-speech Gesture Generation,2022,0.0007887931836461882,7
W3015194534,A Streaming On-Device End-To-End Model Surpassing Server-Side Conventional Model Quality and Latency,2020,0.0007883152392096603,7
W3162391496,Contrastive Learning of General-Purpose Audio Representations,2021,0.000784762449453836,7
W2972498864,Self-Attention for Speech Emotion Recognition,2019,0.0007775108845199281,7
W4362465934,The CANDOR corpus: Insights from a large multimodal dataset of naturalistic conversation,2023,0.0007759482070674513,7
W2886300652,Emotion Recognition in Speech using Cross-Modal Transfer in the Wild,2018,0.0007746042757583399,7
W3213029956,XLS-R: Self-supervised Cross-lingual Speech Representation Learning at Scale,2022,0.0007710963528697059,7
W3163652268,Attention Is All You Need In Speech Separation,2021,0.0007694611893395195,7
W4312437946,Gesture2Vec: Clustering Gestures using Representation Learning Methods for Co-speech Gesture Generation,2022,0.0007675947937573253,7
W2962905190,End-to-End Speech Separation with Unfolded Iterative Phase Reconstruction,2018,0.0007665992434374558,7
W2891205112,LRS3-TED: a large-scale dataset for visual speech recognition,2018,0.0007578729787916962,7
W3093579165,Pushing the Limits of Semi-Supervised Learning for Automatic Speech Recognition,2020,0.0007549831077636023,7
W3160799772,Hubert: How Much Can a Bad Teacher Benefit ASR Pre-Training?,2021,0.000750963169853224,7
W2767052532,Efficiently Trainable Text-to-Speech System Based on Deep Convolutional Networks with Guided Attention,2018,0.0007492644456148115,7
W3015995734,Specaugment on Large Scale Datasets,2020,0.0007470466314645104,7
W3119308075,"VoxPopuli: A Large-Scale Multilingual Speech Corpus for Representation Learning, Semi-Supervised Learning and Interpretation",2021,0.000736648426454818,7
W2990452356,Few-Shot Adversarial Learning of Realistic Neural Talking Head Models,2019,0.0007334967143034006,7
W4372266552,CLAP Learning Audio Concepts from Natural Language Supervision,2023,0.0007308404498764251,7
W3035202887,Improved Speech Representations with Multi-Target Autoregressive Predictive Coding,2020,0.0007234948666265771,7
W3099284785,MEAD: A Large-Scale Audio-Visual Dataset for Emotional Talking-Face Generation,2020,0.0007222300644830742,7
W2889169802,Deep Neural Networks for Emotion Recognition Combining Audio and Transcripts,2018,0.0007166654205149858,7
W2589857635,Multichannel Signal Processing With Deep Neural Networks for Automatic Speech Recognition,2017,0.0007042063031175674,7
W2926827382,An Unsupervised Autoregressive Model for Speech Representation Learning,2019,0.0007013346088437808,7
W3144810982,Data Augmenting Contrastive Learning of Speech Representations in the Time Domain,2021,0.0006997690151716276,7
W4226033575,w2v-BERT: Combining Contrastive Learning and Masked Language Modeling for Self-Supervised Speech Pre-Training,2021,0.0006994616545705997,7
W2972451902,Very Deep Self-Attention Networks for End-to-End Speech Recognition,2019,0.0006990480719663175,7
W3006926732,Towards Learning a Universal Non-Semantic Representation of Speech,2020,0.0006954071304896543,7
W4281492411,Self-Supervised Speech Representation Learning: A Review,2022,0.0006893891441188171,7
W3021469861,ContextNet: Improving Convolutional Neural Networks for Automatic Speech Recognition with Global Context,2020,0.000687604917552197,7
W2963431393,Massively Multilingual Adversarial Speech Recognition,2019,0.0006871083845588643,7
W3162665866,Emformer: Efficient Memory Transformer Based Acoustic Model for Low Latency Streaming Speech Recognition,2021,0.0006857099998349006,7
W2907891676,Deep Learning for Human Affect Recognition: Insights and New Developments,2019,0.0006796994457694256,7
W3112034174,DeCoAR 2.0: Deep Contextualized Acoustic Representations with Vector Quantization,2020,0.000677370390964233,7
W3015537910,Quartznet: Deep Automatic Speech Recognition with 1D Time-Channel Separable Convolutions,2020,0.0006611666685700611,7
W2937584914,Speech Emotion Recognition Using Multi-hop Attention Mechanism,2019,0.0006604051504441069,7
W3095410713,MLS: A Large-Scale Multilingual Dataset for Speech Research,2020,0.0006583132544306415,7
W4226442948,HTS-AT: A Hierarchical Token-Semantic Audio Transformer for Sound Classification and Detection,2022,0.0006532169605414557,7
W2959133507,Parallelized Convolutional Recurrent Neural Network With Spectral Features for Speech Emotion Recognition,2019,0.000652825349379656,7
W2913718171,Self-attention Aligner: A Latency-control End-to-end Model for ASR Using Self-attention Network and Chunk-hopping,2019,0.0006513535497518311,7
W3095173472,ContextNet: Improving Convolutional Neural Networks for Automatic Speech Recognition with Global Context,2020,0.0006499020062351004,7
W2959546144,Speech Emotion Classification Using Attention-Based LSTM,2019,0.0006459107262833806,7
W2988200020,Co-Separating Sounds of Visual Objects,2019,0.0006443596559035941,7
W2995680346,Learning Hierarchical Discrete Linguistic Units from Visually-Grounded Speech,2019,0.0006417863731382505,7
W3034658206,Listen to Look: Action Recognition by Previewing Audio,2020,0.0006398936312134273,7
W2956824775,Exploring Deep Spectrum Representations via Attention-Based Recurrent and Convolutional Neural Networks for Speech Emotion Recognition,2019,0.0006396803110849735,7
W2972597685,Probability Density Distillation with Generative Adversarial Networks for High-Quality Parallel Waveform Generation,2019,0.0006355570258263322,7
W2982619606,Deep Multimodal Clustering for Unsupervised Audiovisual Learning,2019,0.0006294015204025809,7
W3008525923,From Senones to Chenones: Tied Context-Dependent Graphemes for Hybrid Speech Recognition,2019,0.0006266125704267039,7
W3097792222,Neural Voice Puppetry: Audio-Driven Facial Reenactment,2020,0.0006222495925222808,7
W2962893195,Multi-Dialect Speech Recognition with a Single Sequence-to-Sequence Model,2018,0.000620004586769277,7
W2896538040,Fully Supervised Speaker Diarization,2019,0.0006124643731149715,7
W2884975363,Hierarchical Multitask Learning With CTC,2018,0.0006100344190521065,7
W2883586237,Back-Translation-Style Data Augmentation for end-to-end ASR,2018,0.0006089886595909729,7
W2889213362,Semi-Supervised End-to-End Speech Recognition,2018,0.0006012685779788847,7
W3097945073,Real Time Speech Enhancement in the Waveform Domain,2020,0.0006005802268492083,7
W2892163332,Multi-Channel Deep Clustering: Discriminative Spectral and Spatial Embeddings for Speaker-Independent Speech Separation,2018,0.0005963017628442769,7
W2763421725,Mixed Precision Training,2017,0.0005955696787415627,7
W3205475937,Efficient Training of Audio Transformers with Patchout,2022,0.0005945922305928637,7
W2982624843,2.5D Visual Sound,2019,0.0005944097175968824,7
W2971840980,Large-Scale Multilingual Speech Recognition with a Streaming End-to-End Model,2019,0.0005943994411501732,7
W3096485810,Speech-XLNet: Unsupervised Acoustic Model Pretraining for Self-Attention Networks,2020,0.0005937559137974513,7
W3204696009,BigSSL: Exploring the Frontier of Large-Scale Semi-Supervised Learning for Automatic Speech Recognition,2022,0.0005925697544935007,7
W2996286887,High Fidelity Speech Synthesis with Adversarial Networks,2019,0.000591696194835927,7
W2886180730,End-to-end Speech Recognition With Word-Based Rnn Language Models,2018,0.0005907741070123638,7
W4381786045,AudioLM: A Language Modeling Approach to Audio Generation,2023,0.0005904458848181116,7
W2998249245,"Deep Representation Learning in Speech Processing: Challenges, Recent Advances, and Future Trends",2020,0.0005889750519127134,7
W3096408984,DCCRN: Deep Complex Convolution Recurrent Network for Phase-Aware Speech Enhancement,2020,0.000587865442244507,7
W2749510669,Speaker-Aware Neural Network Based Beamformer for Speaker Extraction in Speech Mixtures,2017,0.0005813715908975626,7
W4388979610,RoFormer: Enhanced transformer with Rotary Position Embedding,2023,0.0005791783122028979,7
W4385764101,DiffuseStyleGesture: Stylized Audio-Driven Co-Speech Gesture Generation with Diffusion Models,2023,0.0005758225503747138,7
W3027083471,Iterative Pseudo-Labeling for Speech Recognition,2020,0.0005734665940566202,7
W2998532468,Semi-Supervised Speech Recognition via Local Prior Matching,2020,0.0005732528622549168,7
W2891833136,Single Channel Target Speaker Extraction and Recognition with Speaker Beam,2018,0.0005728987839509124,7
W4312462635,Low-Resource Adaptation for Personalized Co-Speech Gesture Generation,2022,0.000565495334692793,7
W2735006420,Recent progresses in deep learning based acoustic models,2017,0.0005606143608111737,7
W3017343282,Music Gesture for Visual Sound Separation,2020,0.0005586608216891693,7
W3095361818,Vector-Quantized Neural Networks for Acoustic Unit Discovery in the ZeroSpeech 2020 Challenge,2020,0.000555746093995102,7
W2892365986,TasNet: Surpassing Ideal Time-Frequency Masking for Speech Separation.,2018,0.000552756245813262,7
W2973034847,Multi-Modal Learning for Speech Emotion Recognition: An Analysis and Comparison of ASR Outputs with Ground Truth Transcription,2019,0.0005515436848537548,7
W3160525311,Self-Training and Pre-Training are Complementary for Speech Recognition,2021,0.0005512394435348735,7
W2912581782,Speech Recognition Using Deep Neural Networks: A Systematic Review,2019,0.0005498612270766983,7
W2952711665,Almost Unsupervised Text to Speech and Automatic Speech Recognition,2019,0.0005455471519764635,7
W2972463723,Learning Alignment for Multimodal Emotion Recognition from Speech,2019,0.0005449384196277914,7
W2889540509,Real-time Single-channel Dereverberation and Separation with Time-domain Audio Separation Network,2018,0.0005443708885520717,7
W4386076103,Taming Diffusion Models for Audio-Driven Co-Speech Gesture Generation,2023,0.0005402815489864191,7
W3118120400,Unified Multisensory Perception: Weakly-Supervised Audio-Visual Video Parsing,2020,0.0005394650847990842,7
W2963321191,Exploring Speech Enhancement with Generative Adversarial Networks for Robust Speech Recognition,2018,0.0005385135308657813,7
W2973122799,Two-Pass End-to-End Speech Recognition,2019,0.0005363083683181536,7
W2973048981,Adapting Transformer to End-to-End Spoken Language Translation,2019,0.0005348994689820608,7
W3015419784,Towards Unsupervised Speech Recognition and Synthesis with Quantized Speech Representation Learning,2020,0.0005344244817209184,7
W2945478979,AUTOVC: Zero-Shot Voice Style Transfer with Only Autoencoder Loss,2019,0.0005288612249017829,7
W3206996142,SSAST: Self-Supervised Audio Spectrogram Transformer,2022,0.0005251142880976227,7
W2972970915,Parrotron: An End-to-End Speech-to-Speech Conversion Model and its Applications to Hearing-Impaired Speech and Speech Separation,2019,0.0005240298434144967,7
W4385284180,GestureDiffuCLIP: Gesture Diffusion Model with CLIP Latents,2023,0.0005219606345631652,7
W3026874504,Glow-TTS: A Generative Flow for Text-to-Speech via Monotonic Alignment Search,2020,0.0005214949220926977,7
W2972659941,One-Shot Voice Conversion by Separating Speaker and Content Representations with Instance Normalization,2019,0.0005194850844825166,7
W3037217258,ESPnet-ST: All-in-One Speech Translation Toolkit,2020,0.0005190906532571648,7
W3198275944,Exploring wav2vec 2.0 on Speaker Verification and Language Identification,2021,0.0005174366517821443,7
W2963945466,Investigation of Enhanced Tacotron Text-to-speech Synthesis Systems with Self-attention for Pitch Accent Language,2019,0.0005055744909708946,7
W4226380987,Layer-Wise Analysis of a Self-Supervised Speech Representation Model,2021,0.0005054065009450083,7
W2972602947,Improved End-to-End Speech Emotion Recognition Using Self Attention Mechanism and Multitask Learning,2019,0.0005051830679404447,7
